group_id,group_type,group_size,class_folder,member_path,sha256,dhash
dup-0030,exact,2,L010_thermometer ,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L010_thermometer /L010_THERMOMETER_L010_21.JPG,ced5f8842da22208147b4524a60a05dd44eb8492a159f37845c9894f7a9c76fb,f6e3cf87659c3f1b
dup-0031,exact,2,L010_thermometer ,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L010_thermometer /L010_THERMOMETER_L010_19.JPG,e62ed527d28a032f713ac206676d084098a1a2fd7a47f849e64889fa1e77e71a,a9e9ebdbcc580920
dup-0031,exact,2,L010_thermometer ,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L010_thermometer /L010_THERMOMETER_L010_20.JPG,e62ed527d28a032f713ac206676d084098a1a2fd7a47f849e64889fa1e77e71a,a9e9ebdbcc580920
dup-0032,near_or_exact,2,E015_Micro_bit,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E015_Micro_bit/WhatsApp Image 2026-08-11 at 6.05.21 PM.jpeg,89cf46db7f5a90420f6021f074423fe51e1ab70a90ff69ff9bc2644a61998c80,6332c44c234b4831
dup-0032,near_or_exact,2,E015_Micro_bit,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E015_Micro_bit/WhatsApp Image 2026-08-11 at 6.05.22 PM.jpeg,6be491ebce7616ef83380e2e3fea92014d609b7429e954a6f92d96b3173c436f,6332c44c234b4831
dup-0033,exact,2,E028_HC-SR501 PIR Motion Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E028_HC-SR501 PIR Motion Sensor/WhatsApp Image 2026-08-11 at 6.06.16 PM (1).jpeg,7252d50c21b5affcaabe0ee039f176b1a4053bc23f7ded35875662c7ee45f401,ffcd8d1b4b637462
dup-0033,exact,2,E024_Light Dependent Resistor (LDR),FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E024_Light Dependent Resistor (LDR)/WhatsApp Image 2026-08-11 at 6.06.16 PM (1).jpeg,7252d50c21b5affcaabe0ee039f176b1a4053bc23f7ded35875662c7ee45f401,ffcd8d1b4b637462
dup-0034,exact,2,E028_HC-SR501 PIR Motion Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E028_HC-SR501 PIR Motion Sensor/WhatsApp Image 2026-08-11 at 6.06.19 PM (2).jpeg,19c528a6875dec101c82e8221745996c39821c4184bb2137f550bf39fc88214c,9094861000811106
dup-0034,exact,2,E024_Light Dependent Resistor (LDR),FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E024_Light Dependent Resistor (LDR)/WhatsApp Image 2026-08-11 at 6.06.19 PM (2).jpeg,19c528a6875dec101c82e8221745996c39821c4184bb2137f550bf39fc88214c,9094861000811106
dup-0035,exact,2,E020_MAX30102 Heart Rate and Pulse Oximetry Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E020_MAX30102 Heart Rate and Pulse Oximetry Sensor/IMG_2325.JPG,800004676f9ef880fdf7b61ca047ddf38d9f7ef15028f56838e411887490c082,e71e2f6791470ed9
dup-0035,exact,2,E020_MAX30102 Heart Rate and Pulse Oximetry Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E020_MAX30102 Heart Rate and Pulse Oximetry Sensor/IMG_2325.jpeg,800004676f9ef880fdf7b61ca047ddf38d9f7ef15028f56838e411887490c082,e71e2f6791470ed9
dup-0036,exact,2,E020_MAX30102 Heart Rate and Pulse Oximetry Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E020_MAX30102 Heart Rate and Pulse Oximetry Sensor/IMG_2324.JPG,6676bb154f5151eabedc27672ab6f6379d2d012733930e8cedaed3c323333c15,56c6ef3300040e08
dup-0036,exact,2,E020_MAX30102 Heart Rate and Pulse Oximetry Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E020_MAX30102 Heart Rate and Pulse Oximetry Sensor/IMG_2324.jpeg,6676bb154f5151eabedc27672ab6f6379d2d012733930e8cedaed3c323333c15,56c6ef3300040e08
dup-0037,exact,2,E020_MAX30102 Heart Rate and Pulse Oximetry Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E020_MAX30102 Heart Rate and Pulse Oximetry Sensor/IMG_2326.JPG,6a57117ed427ed8690891988d89bfeedfc37a494d3e9fb4d4034bd96efda40fd,619e1f13c7c4d334
dup-0037,exact,2,E020_MAX30102 Heart Rate and Pulse Oximetry Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E020_MAX30102 Heart Rate and Pulse Oximetry Sensor/IMG_2326.jpeg,6a57117ed427ed8690891988d89bfeedfc37a494d3e9fb4d4034bd96efda40fd,619e1f13c7c4d334
dup-0038,exact,2,E015_Micro_bit,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E015_Micro_bit/IMG_2248.JPG,bb9192f8669fef09e783ae2fee80e337d3139f08f9c66dacbea8f52a2d1f671b,590b0f0b4fc72266
dup-0038,exact,2,E026_Jumper Wire M-M,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/IMG_2248.jpeg,bb9192f8669fef09e783ae2fee80e337d3139f08f9c66dacbea8f52a2d1f671b,590b0f0b4fc72266
dup-0039,near_or_exact,2,E021_Soil Moisture Level Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/WhatsApp Image 2026-08-11 at 6.03.24 PM (3).jpeg,7c2fac56a0ebd32594e84e226adeea76808f7be81d23c67d4fdf9e55a2e7040c,967135787927cd28
dup-0039,near_or_exact,2,E021_Soil Moisture Level Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/WhatsApp Image 2026-08-11 at 6.03.24 PM (2).jpeg,bc7db22eea2a0e21691803e9592e4a196e73c98e29c15c65fd84e9c8919636fc,967135787923cd28
dup-0040,exact,2,E021_Soil Moisture Level Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/IMG_2331.jpeg,e40bd73a7bf8f6ba14390034610ea6976dc672a3c084e6816c99ad70a5d344c9,1627231986c51220
dup-0040,exact,2,E021_Soil Moisture Level Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/IMG_2331.JPG,e40bd73a7bf8f6ba14390034610ea6976dc672a3c084e6816c99ad70a5d344c9,1627231986c51220
dup-0041,exact,2,E026_Jumper Wire M-M,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.05 PM (2).jpeg,391dd8478d5ef6fbdcb27bf45666e8abf2ec1f70a0a459eb02af0284d2c63c5b,32393d3113533939
dup-0041,exact,2,E027_Jumper Wire M-F,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E027_Jumper Wire M-F/WhatsApp Image 2026-08-11 at 6.07.05 PM (2).jpeg,391dd8478d5ef6fbdcb27bf45666e8abf2ec1f70a0a459eb02af0284d2c63c5b,32393d3113533939
dup-0042,near_or_exact,2,E026_Jumper Wire M-M,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.07 PM (2).jpeg,7f52af773496fcf52ed48a0e772143916df28074e3e8a79ce3fd67972cd067b8,2527265226266273
dup-0042,near_or_exact,2,E026_Jumper Wire M-M,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.02 PM (1).jpeg,73fac5dafd89fbc786a39f9e8d61a53cec8d82d4e0c8df2b5fbd602c749e35bd,2527265226266373
dup-0043,exact,2,E027_Jumper Wire M-F,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E027_Jumper Wire M-F/WhatsApp Image 2026-08-11 at 6.07.05 PM.jpeg,33bf7760e875edffc0548304cdb2f7ac9c3e072e3a2d0e3913100bccf6dbadbe,114c4eab4f50988f
dup-0043,exact,2,E026_Jumper Wire M-M,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.05 PM.jpeg,33bf7760e875edffc0548304cdb2f7ac9c3e072e3a2d0e3913100bccf6dbadbe,114c4eab4f50988f
dup-0044,exact,2,L006_conical flask 5000ml,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L006_conical flask 5000ml/L006_CONICAL FLASK 5000ML_L006_11.JPG,88aaced23c8bb7553d3ccb4a50ec2c421a2501ee79aec607eb03243bfdf435c6,8f1c79496cd0e0e0
dup-0044,exact,2,L006_conical flask 5000ml,FOR AIIC SUBMISSION/Inventory_Photos/Laboratory_Science_Supplies/L006_conical flask 5000ml/L006_CONICAL FLASK 5000ML_L006_02.JPG,88aaced23c8bb7553d3ccb4a50ec2c421a2501ee79aec607eb03243bfdf435c6,8f1c79496cd0e0e0
dup-0045,exact,2,E026_Jumper Wire M-M,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.01 PM (1).jpeg,a9e28c4eeec395e499f1bf3bcb538d6eeda438ae8edc8fde2e50f91591b6e39d,3635256922267263
dup-0045,exact,2,E026_Jumper Wire M-M,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/WhatsApp Image 2026-08-11 at 6.07.03 PM (1).jpeg,a9e28c4eeec395e499f1bf3bcb538d6eeda438ae8edc8fde2e50f91591b6e39d,3635256922267263
dup-0046,exact,2,E021_Soil Moisture Level Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/IMG_2333.jpeg,cdc614e7b822cdc15ada076ea1d335cb674e3e625fe946bc6f0fbb0f9c9dd655,0654cda78cb10444
dup-0046,exact,2,E021_Soil Moisture Level Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/IMG_2333.JPG,cdc614e7b822cdc15ada076ea1d335cb674e3e625fe946bc6f0fbb0f9c9dd655,0654cda78cb10444
dup-0047,exact,2,E021_Soil Moisture Level Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/IMG_2334.jpeg,6ccd0a71443bc5445e39a270f61bdacbf235528c1cf18752e78f6a65e88fe1fc,104c4f33cfce22c3
dup-0047,exact,2,E021_Soil Moisture Level Sensor,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E021_Soil Moisture Level Sensor/IMG_2334.JPG,6ccd0a71443bc5445e39a270f61bdacbf235528c1cf18752e78f6a65e88fe1fc,104c4f33cfce22c3
dup-0048,exact,2,E026_Jumper Wire M-M,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E026_Jumper Wire M-M/IMG_2247.jpeg,777026cf6465d775f6f85e573ddd71c2773da5be7a80ac255323808da0c18c46,002591130f171b1f
dup-0048,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2247.JPG,777026cf6465d775f6f85e573ddd71c2773da5be7a80ac255323808da0c18c46,002591130f171b1f
dup-0049,exact,2,E016_CR2032 battery holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2322.JPG,8ec20680debbde5303a152778a92427188a2bf9131b6090d6640fb4503d11b2a,8ccf3f30702f1006
dup-0049,exact,2,E016_CR2032 battery holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2322.jpeg,8ec20680debbde5303a152778a92427188a2bf9131b6090d6640fb4503d11b2a,8ccf3f30702f1006
dup-0050,exact,2,E016_CR2032 battery holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2320.jpeg,3e22f2d3b9875c6766d54fbe847240716cf2844adafdc6b0a8633a1e41b9e8c8,581afe7140a89192
dup-0050,exact,2,E016_CR2032 battery holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2320.JPG,3e22f2d3b9875c6766d54fbe847240716cf2844adafdc6b0a8633a1e41b9e8c8,581afe7140a89192
dup-0051,exact,2,E019_LED Blue,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/WhatsApp Image 2026-08-11 at 6.07.00 PM (2).jpeg,7396eb2662ee04e87a65a115a5cd247c742645364ba725ba8c1ec1936b7c9061,aa2b09a4ca910a0c
dup-0051,exact,2,E018_LED Red,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E018_LED Red/WhatsApp Image 2026-08-11 at 6.07.00 PM.jpeg,7396eb2662ee04e87a65a115a5cd247c742645364ba725ba8c1ec1936b7c9061,aa2b09a4ca910a0c
dup-0052,exact,2,E016_CR2032 battery holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2321.jpeg,9501777b5a3999ad59b30c486e6f911dccd850429f5381a2bfaa4ef762f380da,5c708f372187ceb9
dup-0052,exact,2,E016_CR2032 battery holder,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E016_CR2032 battery holder/IMG_2321.JPG,9501777b5a3999ad59b30c486e6f911dccd850429f5381a2bfaa4ef762f380da,5c708f372187ceb9
dup-0053,near_or_exact,2,E019_LED Blue,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/WhatsApp Image 2026-08-11 at 6.06.59 PM.jpeg,d22ccb9c8950d5ac21716df8fa5909e2ce7082a7b10cbfd0f5eab6232493a648,36673b635861120e
dup-0053,near_or_exact,2,E019_LED Blue,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/WhatsApp Image 2026-08-11 at 6.07.00 PM (1).jpeg,3fd275e6b13916a98336b4a31459e14d44a045dd903861d368dceba63b46bb74,36673b635861120a
dup-0054,exact,2,E012_Infrared (IR) Proximity Sensor module,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_2283.jpeg,c309344d3433000c0cd4ecbd65515dc7bc56a817911783c2fd303d3c1b9abcf2,61f87f3901808cc3
dup-0054,exact,2,E012_Infrared (IR) Proximity Sensor module,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_2283.JPG,c309344d3433000c0cd4ecbd65515dc7bc56a817911783c2fd303d3c1b9abcf2,61f87f3901808cc3
dup-0055,near_or_exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.15 PM.jpeg,c96a5b4db7c625913a11d9d433a20b24c4c90c8df5951cd48a0ef8f69a556fba,4969a10e322b0f44
dup-0055,near_or_exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.17 PM.jpeg,b73a2835d7df1057d93dedab9fd7ce1c0ccc90fc52dfd3bd4e8fcec15165b120,4969a10e322b0f05
dup-0056,exact,2,E019_LED Blue,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/WhatsApp Image 2026-08-11 at 6.06.59 PM (1).jpeg,3a412714660c3a6e3595a8f144dc4a0d73975f96ffbfce543e905bb1f6255740,2fade828d89867dc
dup-0056,exact,2,E018_LED Red,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E018_LED Red/WhatsApp Image 2026-08-11 at 6.06.59 PM (1).jpeg,3a412714660c3a6e3595a8f144dc4a0d73975f96ffbfce543e905bb1f6255740,2fade828d89867dc
dup-0057,near_or_exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.14 PM (1).jpeg,623ebafa395e4cbeee23cfc186270911f78ba5e353d0a9652bf35f8188d0bec4,2c609d9436420614
dup-0057,near_or_exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/WhatsApp Image 2026-08-11 at 6.05.16 PM.jpeg,fa21097fbbfeb20e47f6b3bc665fae3e0e55e09e17682b420b3b55588c329bb6,2c609d9436420614
dup-0058,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2357.jpeg,3c5dbbb90986225fc0c3eb47f65588214636a7e7121729520a93b2129741b690,c83336e61000dbc1
dup-0058,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2357.JPG,3c5dbbb90986225fc0c3eb47f65588214636a7e7121729520a93b2129741b690,c83336e61000dbc1
dup-0059,exact,2,E012_Infrared (IR) Proximity Sensor module,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_2282.JPG,b331be62a9892f06f43eda297d21e00895b8291066a8679108c95587ad8bcd47,7a4d6cf73700401f
dup-0059,exact,2,E012_Infrared (IR) Proximity Sensor module,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_2282.jpeg,b331be62a9892f06f43eda297d21e00895b8291066a8679108c95587ad8bcd47,7a4d6cf73700401f
dup-0060,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2300.JPG,9f7157f5a85d3072648cac8aac7f409c4cdea485751548c704f92d2b352c81d6,730024869c864e47
dup-0060,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2300.jpeg,9f7157f5a85d3072648cac8aac7f409c4cdea485751548c704f92d2b352c81d6,730024869c864e47
dup-0061,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2296.jpeg,72a1ca045a0e16ba3e67b9c201936fc89a0761d1eec4a3c915f862d58e880658,c4c73710089f4083
dup-0061,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2296.JPG,72a1ca045a0e16ba3e67b9c201936fc89a0761d1eec4a3c915f862d58e880658,c4c73710089f4083
dup-0062,near_or_exact,2,E009_DC Motor 3V,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E009_DC Motor 3V/WhatsApp Image 2026-08-11 at 6.05.11 PM (2).jpeg,5c86cbd390aad3e83f0c775bc96312c1b71edd03ecc4324ace4d7cd16af33512,2719cd2b69940e26
dup-0062,near_or_exact,2,E009_DC Motor 3V,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E009_DC Motor 3V/WhatsApp Image 2026-08-11 at 6.05.13 PM (1).jpeg,f85b13e9d791deee942dda3163ce5691a7d7349a66c8f817b685718147e30b40,2719cd2b69940e26
dup-0063,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2358.JPG,6a8b764d4e28c242834dd776c3d6526060b7aec148b19dc727154d5bcb00c1e8,000c49f0a6cbc9c1
dup-0063,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2358.jpeg,6a8b764d4e28c242834dd776c3d6526060b7aec148b19dc727154d5bcb00c1e8,000c49f0a6cbc9c1
dup-0064,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2297.JPG,18ab28c56335ad4bce7374d12c040f44fcce0aee017007c0808ed1ebfbc01d38,c6db676000ce8192
dup-0064,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2297.jpeg,18ab28c56335ad4bce7374d12c040f44fcce0aee017007c0808ed1ebfbc01d38,c6db676000ce8192
dup-0065,exact,2,E018_LED Red,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E018_LED Red/IMG_2309.JPG,277fad522080b9a73f7eab284420dcc8260ba04676c00833ac7c58a53e2df50e,172eff5b01811600
dup-0065,exact,2,E018_LED Red,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E018_LED Red/IMG_2309.jpeg,277fad522080b9a73f7eab284420dcc8260ba04676c00833ac7c58a53e2df50e,172eff5b01811600
dup-0066,exact,2,E012_Infrared (IR) Proximity Sensor module,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_2284.jpeg,f354492ce97da869ad53bda678c795407f5af298ca9f74921658675c951f74a3,bdc130f7ff801688
dup-0066,exact,2,E012_Infrared (IR) Proximity Sensor module,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E012_Infrared (IR) Proximity Sensor module/IMG_2284.JPG,f354492ce97da869ad53bda678c795407f5af298ca9f74921658675c951f74a3,bdc130f7ff801688
dup-0067,exact,2,E017_RC522 RFID Card Reader,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E017_RC522 RFID Card Reader/WhatsApp Image 2026-08-11 at 6.05.06 PM (2).jpeg,e1454e3851327b461073b30cc18e852bf0036c11b3f33120ff7873dc380d7614,6443311916352b96
dup-0067,exact,2,E006_NodeMCU,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E006_NodeMCU/WhatsApp Image 2026-08-11 at 6.05.06 PM (2).jpeg,e1454e3851327b461073b30cc18e852bf0036c11b3f33120ff7873dc380d7614,6443311916352b96
dup-0068,exact,2,E017_RC522 RFID Card Reader,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E017_RC522 RFID Card Reader/IMG_2344.JPG,42a16404032f7071f8e28c866252bbed4d91282f69ff7c654e6d67e3340a564d,cbcb30602c8d40c1
dup-0068,exact,2,E017_RC522 RFID Card Reader,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E017_RC522 RFID Card Reader/IMG_2344.jpeg,42a16404032f7071f8e28c866252bbed4d91282f69ff7c654e6d67e3340a564d,cbcb30602c8d40c1
dup-0069,exact,2,E017_RC522 RFID Card Reader,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E017_RC522 RFID Card Reader/WhatsApp Image 2026-08-11 at 6.05.06 PM (1).jpeg,a70bcb731ee66acd6ea809d0cb26b97beac11022bcb4dc7f662da0e061458160,f4c2923569682bcb
dup-0069,exact,2,E006_NodeMCU,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E006_NodeMCU/WhatsApp Image 2026-08-11 at 6.05.06 PM (1).jpeg,a70bcb731ee66acd6ea809d0cb26b97beac11022bcb4dc7f662da0e061458160,f4c2923569682bcb
dup-0070,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2310.JPG,115ce704de3961ef84cb66ea76555220121b2cd9164fac79ef9b3260ca140f7b,2124180a0c012021
dup-0070,exact,2,E011_DHT11 Temperature and humidity,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E011_DHT11 Temperature and humidity/IMG_2310.jpeg,115ce704de3961ef84cb66ea76555220121b2cd9164fac79ef9b3260ca140f7b,2124180a0c012021
dup-0071,exact,2,E017_RC522 RFID Card Reader,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E017_RC522 RFID Card Reader/IMG_2346.JPG,42ebe9e3be9a118be45827f1181328f47175b77b0f8026ce4eb2de7ea6e21062,c849e4c68e0d4000
dup-0071,exact,2,E017_RC522 RFID Card Reader,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E017_RC522 RFID Card Reader/IMG_2346.jpeg,42ebe9e3be9a118be45827f1181328f47175b77b0f8026ce4eb2de7ea6e21062,c849e4c68e0d4000
dup-0072,exact,2,E009_DC Motor 3V,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E009_DC Motor 3V/IMG_2265.jpeg,3f2892db7c5a20e1fde90af93ee516cf84152743f2b142881266a14ba9647398,cc9f3f73c50201e1
dup-0072,exact,2,E009_DC Motor 3V,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E009_DC Motor 3V/IMG_2265.JPG,3f2892db7c5a20e1fde90af93ee516cf84152743f2b142881266a14ba9647398,cc9f3f73c50201e1
dup-0073,exact,2,E009_DC Motor 3V,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E009_DC Motor 3V/IMG_2266.JPG,46ee269db226f986183fb36972dc8b4a75d6a6d011182edfcdd60cf365b3d25d,14e39999989c8f83
dup-0073,exact,2,E009_DC Motor 3V,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E009_DC Motor 3V/IMG_2266.jpeg,46ee269db226f986183fb36972dc8b4a75d6a6d011182edfcdd60cf365b3d25d,14e39999989c8f83
dup-0074,exact,2,E019_LED Blue,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E019_LED Blue/IMG_2232.jpeg,0ba67d91bf21baf6d95cd7511eaf93f90bf2be7775f1e08a13b4bc1849ff6e26,0c63aa8cc5013f34
dup-0074,exact,2,E005_Gas Sensor MQ6,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E005_Gas Sensor MQ6/IMG_2232.JPG,0ba67d91bf21baf6d95cd7511eaf93f90bf2be7775f1e08a13b4bc1849ff6e26,0c63aa8cc5013f34
dup-0075,exact,2,E017_RC522 RFID Card Reader,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E017_RC522 RFID Card Reader/IMG_2246.jpeg,2a53ef918631c2a3decbcd67578f6f18178aa6078886bc15ce0c93ac614f6e00,d84d73ff0b939c68
dup-0075,exact,2,E017_RC522 RFID Card Reader,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E017_RC522 RFID Card Reader/IMG_2246.JPG,2a53ef918631c2a3decbcd67578f6f18178aa6078886bc15ce0c93ac614f6e00,d84d73ff0b939c68
dup-0076,near_or_exact,2,E008_N20 Mini Micro Metal Gear,FOR AIIC SUBMISSION/Inventory_Photos/Electronics_Robotics/E008_N20 Mini Micro Metal Gear/WhatsApp Image 2026-08-12 at 10.37.13 AM (1).jpeg,5ee70f012c27b236878bab76eeecfbd51806ce0d76bc36eddca4ffa811610174,964e9a2e2aaaa630
